City,Datetime,AQI,year
Bangalore,2016-03-27,259.0,2016
Delhi,2016-03-28,301.2,2016
Mumbai,2016-03-28,101.9,2016
Chennai,2016-03-28,84.4,2016
Kolkata,2016-03-28,255.7,2016
Bangalore,2016-03-28,439.8,2016
Delhi,2016-03-29,377.5,2016
Mumbai,2016-03-29,323.7,2016
Chennai,2016-03-29,211.7,2016
Kolkata,2016-03-29,191.0,2016
Bangalore,2016-03-29,435.3,2016
Delhi,2016-03-30,58.5,2016
Mumbai,2016-03-30,113.0,2016
Chennai,2016-03-30,301.4,2016
Kolkata,2016-03-30,216.7,2016
Bangalore,2016-03-30,347.7,2016
Delhi,2016-03-31,145.6,2016
Mumbai,2016-03-31,28.3,2016
Chennai,2016-03-31,380.5,2016
Kolkata,2016-03-31,300.0,2016
Bangalore,2016-03-31,260.8,2016
Delhi,2016-04-01,347.0,2016
Mumbai,2016-04-01,487.0,2016
Chennai,2016-04-01,80.1,2016
Kolkata,2016-04-01,16.5,2016
Bangalore,2016-04-01,49.8,2016
Delhi,2016-04-02,391.4,2016
Mumbai,2016-04-02,171.8,2016
Chennai,2016-04-02,78.9,2016
Kolkata,2016-04-02,169.6,2016
Bangalore,2016-04-02,98.2,2016
Delhi,2016-04-03,365.2,2016
Mumbai,2016-04-03,202.4,2016
Chennai,2016-04-03,266.1,2016
Kolkata,2016-04-03,377.2,2016
Bangalore,2016-04-03,12.7,2016
Delhi,2016-04-04,19.4,2016
Mumbai,2016-04-04,94.3,2016
Chennai,2016-04-04,441.9,2016
Kolkata,2016-04-04,14.5,2016
Bangalore,2016-04-04,472.5,2016
Delhi,2016-04-05,140.9,2016
Mumbai,2016-04-05,353.3,2016
Chennai,2016-04-05,369.8,2016
Kolkata,2016-04-05,245.3,2016
Bangalore,2016-04-05,16.7,2016
Delhi,2016-04-06,133.4,2016
Mumbai,2016-04-06,415.7,2016
Chennai,2016-04-06,64.0,2016
Kolkata,2016-04-06,267.9,2016
Bangalore,2016-04-06,53.9,2016
Delhi,2016-04-07,85.0,2016
Mumbai,2016-04-07,46.8,2016
Chennai,2016-04-07,253.0,2016
Kolkata,2016-04-07,335.8,2016
Bangalore,2016-04-07,281.1,2016
Delhi,2016-04-08,326.7,2016
Mumbai,2016-04-08,456.3,2016
Chennai,2016-04-08,100.6,2016
Kolkata,2016-04-08,21.6,2016
Bangalore,2016-04-08,320.7,2016
Delhi,2016-04-09,140.3,2016
Mumbai,2016-04-09,28.2,2016
Chennai,2016-04-09,179.0,2016
Kolkata,2016-04-09,303.7,2016
Bangalore,2016-04-09,380.9,2016
Delhi,2016-04-10,78.5,2016
Mumbai,2016-04-10,439.6,2016
Chennai,2016-04-10,290.1,2016
Kolkata,2016-04-10,281.3,2016
Bangalore,2016-04-10,149.2,2016
Delhi,2016-04-11,479.9,2016
Mumbai,2016-04-11,452.8,2016
Chennai,2016-04-11,91.4,2016
Kolkata,2016-04-11,11.8,2016
Bangalore,2016-04-11,487.4,2016
Delhi,2016-04-12,319.5,2016
Mumbai,2016-04-12,195.2,2016
Chennai,2016-04-12,331.5,2016
Kolkata,2016-04-12,129.9,2016
Bangalore,2016-04-12,264.7,2016
Delhi,2016-04-13,379.6,2016
Mumbai,2016-04-13,346.1,2016
Chennai,2016-04-13,238.3,2016
Kolkata,2016-04-13,1.4,2016
Bangalore,2016-04-13,397.8,2016
Delhi,2016-04-14,130.7,2016
Mumbai,2016-04-14,342.1,2016
Chennai,2016-04-14,395.7,2016
Kolkata,2016-04-14,424.5,2016
Bangalore,2016-04-14,25.7,2016
Delhi,2016-04-15,38.8,2016
Mumbai,2016-04-15,417.4,2016
Chennai,2016-04-15,110.9,2016
Kolkata,2016-04-15,400.9,2016
Bangalore,2016-04-15,405.9,2016
Delhi,2016-04-16,481.0,2016
Mumbai,2016-04-16,56.9,2016
Chennai,2016-04-16,229.7,2016
Kolkata,2016-04-16,208.6,2016
Bangalore,2016-04-16,300.7,2016
Delhi,2016-04-17,375.3,2016
Mumbai,2016-04-17,259.0,2016
Chennai,2016-04-17,40.9,2016
Kolkata,2016-04-17,240.9,2016
Bangalore,2016-04-17,206.3,2016
Delhi,2016-04-18,41.7,2016
Mumbai,2016-04-18,57.0,2016
Chennai,2016-04-18,217.7,2016
Kolkata,2016-04-18,326.9,2016
Bangalore,2016-04-18,445.6,2016
Delhi,2016-04-19,72.5,2016
Mumbai,2016-04-19,21.1,2016
Chennai,2016-04-19,42.8,2016
Kolkata,2016-04-19,416.2,2016
Bangalore,2016-04-19,384.1,2016
Delhi,2016-04-20,207.3,2016
Mumbai,2016-04-20,420.6,2016
Chennai,2016-04-20,453.9,2016
Kolkata,2016-04-20,143.6,2016
Bangalore,2016-04-20,417.4,2016
Delhi,2016-04-21,483.9,2016
Mumbai,2016-04-21,82.1,2016
Chennai,2016-04-21,77.4,2016
Kolkata,2016-04-21,137.6,2016
Bangalore,2016-04-21,410.7,2016
Delhi,2016-04-22,63.1,2016
Mumbai,2016-04-22,100.7,2016
Chennai,2016-04-22,132.0,2016
Kolkata,2016-04-22,255.8,2016
Bangalore,2016-04-22,206.7,2016
Delhi,2016-04-23,425.7,2016
Mumbai,2016-04-23,340.7,2016
Chennai,2016-04-23,386.2,2016
Kolkata,2016-04-23,22.9,2016
Bangalore,2016-04-23,69.4,2016
Delhi,2016-04-24,455.7,2016
Mumbai,2016-04-24,78.9,2016
Chennai,2016-04-24,300.1,2016
Kolkata,2016-04-24,487.9,2016
Bangalore,2016-04-24,64.2,2016
Delhi,2016-04-25,78.0,2016
Mumbai,2016-04-25,100.0,2016
Chennai,2016-04-25,29.4,2016
Kolkata,2016-04-25,456.6,2016
Bangalore,2016-04-25,222.1,2016
Delhi,2016-04-26,54.9,2016
Mumbai,2016-04-26,180.0,2016
Chennai,2016-04-26,311.3,2016
Kolkata,2016-04-26,425.1,2016
Bangalore,2016-04-26,1.2,2016
Delhi,2016-04-27,124.2,2016
Mumbai,2016-04-27,403.9,2016
Chennai,2016-04-27,410.1,2016
Kolkata,2016-04-27,496.0,2016
Bangalore,2016-04-27,286.5,2016
Delhi,2016-04-28,113.6,2016
Mumbai,2016-04-28,245.4,2016
Chennai,2016-04-28,489.4,2016
Kolkata,2016-04-28,345.5,2016
Bangalore,2016-04-28,476.1,2016
Delhi,2016-04-29,180.9,2016
Mumbai,2016-04-29,79.1,2016
Chennai,2016-04-29,409.4,2016
Kolkata,2016-04-29,308.7,2016
Bangalore,2016-04-29,429.5,2016
Delhi,2016-04-30,496.6,2016
Mumbai,2016-04-30,65.4,2016
Chennai,2016-04-30,432.1,2016
Kolkata,2016-04-30,117.3,2016
Bangalore,2016-04-30,404.0,2016
Delhi,2016-05-01,376.5,2016
Mumbai,2016-05-01,72.1,2016
Chennai,2016-05-01,407.9,2016
Kolkata,2016-05-01,1.1,2016
Bangalore,2016-05-01,278.4,2016
Delhi,2016-05-02,276.5,2016
Mumbai,2016-05-02,69.3,2016
Chennai,2016-05-02,449.9,2016
Kolkata,2016-05-02,107.1,2016
Bangalore,2016-05-02,127.3,2016
Delhi,2016-05-03,43.4,2016
Mumbai,2016-05-03,72.6,2016
Chennai,2016-05-03,302.0,2016
Kolkata,2016-05-03,116.6,2016
Bangalore,2016-05-03,361.1,2016
Delhi,2016-05-04,217.0,2016
Mumbai,2016-05-04,54.9,2016
Chennai,2016-05-04,228.8,2016
Kolkata,2016-05-04,225.9,2016
Bangalore,2016-05-04,113.6,2016
Delhi,2016-05-05,149.9,2016
Mumbai,2016-05-05,242.4,2016
Chennai,2016-05-05,328.8,2016
Kolkata,2016-05-05,284.7,2016
Bangalore,2016-05-05,304.4,2016
Delhi,2016-05-06,433.3,2016
Mumbai,2016-05-06,300.3,2016
Chennai,2016-05-06,303.9,2016
Kolkata,2016-05-06,479.5,2016
Bangalore,2016-05-06,368.5,2016
Delhi,2016-05-07,180.5,2016
Mumbai,2016-05-07,84.6,2016
Chennai,2016-05-07,186.7,2016
Kolkata,2016-05-07,77.9,2016
Bangalore,2016-05-07,203.2,2016
Delhi,2016-05-08,436.3,2016
Mumbai,2016-05-08,10.7,2016
Chennai,2016-05-08,394.0,2016
Kolkata,2016-05-08,58.7,2016
Bangalore,2016-05-08,431.6,2016
Delhi,2016-05-09,351.8,2016
Mumbai,2016-05-09,480.5,2016
Chennai,2016-05-09,73.7,2016
Kolkata,2016-05-09,277.2,2016
Bangalore,2016-05-09,370.6,2016
Delhi,2016-05-10,135.1,2016
Mumbai,2016-05-10,19.9,2016
Chennai,2016-05-10,208.5,2016
Kolkata,2016-05-10,317.9,2016
Bangalore,2016-05-10,181.3,2016
Delhi,2016-05-11,196.3,2016
Mumbai,2016-05-11,306.2,2016
Chennai,2016-05-11,245.4,2016
Kolkata,2016-05-11,410.0,2016
Bangalore,2016-05-11,256.4,2016
Delhi,2016-05-12,191.5,2016
Mumbai,2016-05-12,375.6,2016
Chennai,2016-05-12,38.3,2016
Kolkata,2016-05-12,407.6,2016
Bangalore,2016-05-12,139.4,2016
Delhi,2016-05-13,265.8,2016
Mumbai,2016-05-13,116.8,2016
Chennai,2016-05-13,468.4,2016
Kolkata,2016-05-13,386.6,2016
Bangalore,2016-05-13,327.3,2016
Delhi,2016-05-14,117.8,2016
Mumbai,2016-05-14,286.0,2016
Chennai,2016-05-14,99.5,2016
Kolkata,2016-05-14,184.8,2016
Bangalore,2016-05-14,437.1,2016
Delhi,2016-05-15,221.9,2016
Mumbai,2016-05-15,427.7,2016
Chennai,2016-05-15,45.2,2016
Kolkata,2016-05-15,72.3,2016
Bangalore,2016-05-15,278.2,2016
Delhi,2016-05-16,14.5,2016
Mumbai,2016-05-16,248.6,2016
Chennai,2016-05-16,199.4,2016
Kolkata,2016-05-16,359.3,2016
Bangalore,2016-05-16,83.0,2016
Delhi,2016-05-17,175.6,2016
Mumbai,2016-05-17,421.7,2016
Chennai,2016-05-17,173.4,2016
Kolkata,2016-05-17,485.4,2016
Bangalore,2016-05-17,32.9,2016
Delhi,2016-05-18,431.7,2016
Mumbai,2016-05-18,442.3,2016
Chennai,2016-05-18,187.6,2016
Kolkata,2016-05-18,80.8,2016
Bangalore,2016-05-18,259.3,2016
Delhi,2016-05-19,433.1,2016
Mumbai,2016-05-19,378.9,2016
Chennai,2016-05-19,102.5,2016
Kolkata,2016-05-19,170.0,2016
Bangalore,2016-05-19,339.9,2016
Delhi,2016-05-20,267.1,2016
Mumbai,2016-05-20,110.1,2016
Chennai,2016-05-20,329.6,2016
Kolkata,2016-05-20,6.9,2016
Bangalore,2016-05-20,472.5,2016
Delhi,2016-05-21,243.8,2016
Mumbai,2016-05-21,22.4,2016
Chennai,2016-05-21,315.8,2016
Kolkata,2016-05-21,69.7,2016
Bangalore,2016-05-21,431.2,2016
Delhi,2016-05-22,58.7,2016
Mumbai,2016-05-22,142.7,2016
Chennai,2016-05-22,202.8,2016
Kolkata,2016-05-22,212.8,2016
Bangalore,2016-05-22,462.0,2016
Delhi,2016-05-23,478.8,2016
Mumbai,2016-05-23,242.9,2016
Chennai,2016-05-23,92.3,2016
Kolkata,2016-05-23,450.6,2016
Bangalore,2016-05-23,319.8,2016
Delhi,2016-05-24,324.6,2016
Mumbai,2016-05-24,418.4,2016
Chennai,2016-05-24,455.2,2016
Kolkata,2016-05-24,212.9,2016
Bangalore,2016-05-24,369.8,2016
Delhi,2016-05-25,288.5,2016
Mumbai,2016-05-25,76.7,2016
Chennai,2016-05-25,285.0,2016
Kolkata,2016-05-25,271.6,2016
Bangalore,2016-05-25,404.0,2016
Delhi,2016-05-26,318.7,2016
Mumbai,2016-05-26,40.9,2016
Chennai,2016-05-26,434.8,2016
Kolkata,2016-05-26,466.6,2016
Bangalore,2016-05-26,413.6,2016
Delhi,2016-05-27,249.0,2016
Mumbai,2016-05-27,114.1,2016
Chennai,2016-05-27,115.9,2016
Kolkata,2016-05-27,307.3,2016
Bangalore,2016-05-27,407.6,2016
Delhi,2016-05-28,471.9,2016
Mumbai,2016-05-28,397.9,2016
Chennai,2016-05-28,16.3,2016
Kolkata,2016-05-28,485.2,2016
Bangalore,2016-05-28,472.8,2016
Delhi,2016-05-29,290.7,2016
Mumbai,2016-05-29,374.2,2016
Chennai,2016-05-29,167.0,2016
Kolkata,2016-05-29,235.8,2016
Bangalore,2016-05-29,378.4,2016
Delhi,2016-05-30,234.7,2016
Mumbai,2016-05-30,265.9,2016
Chennai,2016-05-30,367.5,2016
Kolkata,2016-05-30,253.1,2016
Bangalore,2016-05-30,97.9,2016
Delhi,2016-05-31,99.4,2016
Mumbai,2016-05-31,328.2,2016
Chennai,2016-05-31,254.8,2016
Kolkata,2016-05-31,379.4,2016
Bangalore,2016-05-31,304.8,2016
Delhi,2016-06-01,381.2,2016
Mumbai,2016-06-01,377.5,2016
Chennai,2016-06-01,126.5,2016
Kolkata,2016-06-01,244.8,2016
Bangalore,2016-06-01,278.0,2016
Delhi,2016-06-02,496.6,2016
Mumbai,2016-06-02,486.6,2016
Chennai,2016-06-02,138.6,2016
Kolkata,2016-06-02,42.0,2016
Bangalore,2016-06-02,200.3,2016
Delhi,2016-06-03,389.8,2016
Mumbai,2016-06-03,312.6,2016
Chennai,2016-06-03,195.5,2016
Kolkata,2016-06-03,176.2,2016
Bangalore,2016-06-03,435.2,2016
Delhi,2016-06-04,378.1,2016
Mumbai,2016-06-04,412.3,2016
Chennai,2016-06-04,470.1,2016
Kolkata,2016-06-04,461.5,2016
Bangalore,2016-06-04,378.5,2016
Delhi,2016-06-05,316.4,2016
Mumbai,2016-06-05,251.2,2016
Chennai,2016-06-05,22.1,2016
Kolkata,2016-06-05,485.1,2016
Bangalore,2016-06-05,482.1,2016
Delhi,2016-06-06,434.4,2016
Mumbai,2016-06-06,353.8,2016
Chennai,2016-06-06,149.2,2016
Kolkata,2016-06-06,106.3,2016
Bangalore,2016-06-06,310.0,2016
Delhi,2016-06-07,400.7,2016
Mumbai,2016-06-07,129.2,2016
Chennai,2016-06-07,374.3,2016
Kolkata,2016-06-07,258.4,2016
Bangalore,2016-06-07,287.0,2016
Delhi,2016-06-08,106.8,2016
Mumbai,2016-06-08,343.9,2016
Chennai,2016-06-08,414.6,2016
Kolkata,2016-06-08,58.6,2016
Bangalore,2016-06-08,114.4,2016
Delhi,2016-06-09,165.0,2016
Mumbai,2016-06-09,213.7,2016
Chennai,2016-06-09,275.0,2016
Kolkata,2016-06-09,232.3,2016
Bangalore,2016-06-09,491.6,2016
Delhi,2016-06-10,330.7,2016
Mumbai,2016-06-10,396.1,2016
Chennai,2016-06-10,195.0,2016
Kolkata,2016-06-10,142.2,2016
Bangalore,2016-06-10,312.2,2016
Delhi,2016-06-11,355.7,2016
Mumbai,2016-06-11,133.5,2016
Chennai,2016-06-11,327.0,2016
Kolkata,2016-06-11,68.3,2016
Bangalore,2016-06-11,483.1,2016
Delhi,2016-06-12,211.9,2016
Mumbai,2016-06-12,423.9,2016
Chennai,2016-06-12,263.4,2016
Kolkata,2016-06-12,130.8,2016
Bangalore,2016-06-12,226.6,2016
Delhi,2016-06-13,489.4,2016
Mumbai,2016-06-13,430.0,2016
Chennai,2016-06-13,420.5,2016
Kolkata,2016-06-13,60.4,2016
Bangalore,2016-06-13,395.2,2016
Delhi,2016-06-14,470.0,2016
Mumbai,2016-06-14,331.6,2016
Chennai,2016-06-14,311.5,2016
Kolkata,2016-06-14,90.5,2016
Bangalore,2016-06-14,435.4,2016
Delhi,2016-06-15,289.8,2016
Mumbai,2016-06-15,169.9,2016
Chennai,2016-06-15,354.0,2016
Kolkata,2016-06-15,237.8,2016
Bangalore,2016-06-15,314.9,2016
Delhi,2016-06-16,477.0,2016
Mumbai,2016-06-16,126.2,2016
Chennai,2016-06-16,308.9,2016
Kolkata,2016-06-16,5.9,2016
Bangalore,2016-06-16,31.1,2016
Delhi,2016-06-17,52.1,2016
Mumbai,2016-06-17,58.9,2016
Chennai,2016-06-17,207.4,2016
Kolkata,2016-06-17,43.5,2016
Bangalore,2016-06-17,127.4,2016
Delhi,2016-06-18,250.1,2016
Mumbai,2016-06-18,3.0,2016
Chennai,2016-06-18,240.6,2016
Kolkata,2016-06-18,396.1,2016
Bangalore,2016-06-18,220.4,2016
Delhi,2016-06-19,218.0,2016
Mumbai,2016-06-19,478.2,2016
Chennai,2016-06-19,108.4,2016
Kolkata,2016-06-19,153.4,2016
Bangalore,2016-06-19,33.7,2016
Delhi,2016-06-20,84.7,2016
Mumbai,2016-06-20,49.3,2016
Chennai,2016-06-20,50.2,2016
Kolkata,2016-06-20,332.1,2016
Bangalore,2016-06-20,342.1,2016
Delhi,2016-06-21,396.3,2016
Mumbai,2016-06-21,201.6,2016
Chennai,2016-06-21,466.0,2016
Kolkata,2016-06-21,26.9,2016
Bangalore,2016-06-21,356.6,2016
Delhi,2016-06-22,102.6,2016
Mumbai,2016-06-22,127.8,2016
Chennai,2016-06-22,88.2,2016
Kolkata,2016-06-22,307.9,2016
Bangalore,2016-06-22,356.2,2016
Delhi,2016-06-23,39.0,2016
Mumbai,2016-06-23,179.7,2016
Chennai,2016-06-23,386.0,2016
Kolkata,2016-06-23,55.3,2016
Bangalore,2016-06-23,188.8,2016
Delhi,2016-06-24,316.1,2016
Mumbai,2016-06-24,428.9,2016
Chennai,2016-06-24,190.2,2016
Kolkata,2016-06-24,195.1,2016
Bangalore,2016-06-24,450.4,2016
Delhi,2016-06-25,273.4,2016
Mumbai,2016-06-25,64.2,2016
Chennai,2016-06-25,82.7,2016
Kolkata,2016-06-25,273.8,2016
Bangalore,2016-06-25,188.2,2016
Delhi,2016-06-26,335.1,2016
Mumbai,2016-06-26,41.6,2016
Chennai,2016-06-26,267.7,2016
Kolkata,2016-06-26,30.5,2016
Bangalore,2016-06-26,130.8,2016
Delhi,2016-06-27,311.3,2016
Mumbai,2016-06-27,116.3,2016
Chennai,2016-06-27,245.7,2016
Kolkata,2016-06-27,104.6,2016
Bangalore,2016-06-27,300.5,2016
Delhi,2016-06-28,328.0,2016
Mumbai,2016-06-28,396.1,2016
Chennai,2016-06-28,457.1,2016
Kolkata,2016-06-28,241.8,2016
Bangalore,2016-06-28,179.2,2016
Delhi,2016-06-29,137.5,2016
Mumbai,2016-06-29,310.4,2016
Chennai,2016-06-29,487.1,2016
Kolkata,2016-06-29,29.7,2016
Bangalore,2016-06-29,445.7,2016
Delhi,2016-06-30,379.2,2016
Mumbai,2016-06-30,379.0,2016
Chennai,2016-06-30,282.4,2016
Kolkata,2016-06-30,477.2,2016
Bangalore,2016-06-30,446.6,2016
Delhi,2016-07-01,236.2,2016
Mumbai,2016-07-01,283.1,2016
Chennai,2016-07-01,214.1,2016
Kolkata,2016-07-01,38.1,2016
Bangalore,2016-07-01,457.5,2016
Delhi,2016-07-02,477.9,2016
Mumbai,2016-07-02,461.2,2016
Chennai,2016-07-02,185.9,2016
Kolkata,2016-07-02,314.4,2016
Bangalore,2016-07-02,92.8,2016
Delhi,2016-07-03,481.8,2016
Mumbai,2016-07-03,477.2,2016
Chennai,2016-07-03,226.3,2016
Kolkata,2016-07-03,375.0,2016
Bangalore,2016-07-03,26.9,2016
Delhi,2016-07-04,41.1,2016
Mumbai,2016-07-04,106.2,2016
Chennai,2016-07-04,322.7,2016
Kolkata,2016-07-04,58.1,2016
Bangalore,2016-07-04,62.4,2016
Delhi,2016-07-05,207.8,2016
Mumbai,2016-07-05,494.5,2016
Chennai,2016-07-05,310.9,2016
Kolkata,2016-07-05,397.0,2016
Bangalore,2016-07-05,180.1,2016
Delhi,2016-07-06,169.4,2016
Mumbai,2016-07-06,225.3,2016
Chennai,2016-07-06,400.3,2016
Kolkata,2016-07-06,12.7,2016
Bangalore,2016-07-06,430.2,2016
Delhi,2016-07-07,110.6,2016
Mumbai,2016-07-07,163.9,2016
Chennai,2016-07-07,496.1,2016
Kolkata,2016-07-07,104.6,2016
Bangalore,2016-07-07,399.2,2016
Delhi,2016-07-08,230.4,2016
Mumbai,2016-07-08,360.4,2016
Chennai,2016-07-08,303.6,2016
Kolkata,2016-07-08,279.6,2016
Bangalore,2016-07-08,28.6,2016
Delhi,2016-07-09,208.4,2016
Mumbai,2016-07-09,390.7,2016
Chennai,2016-07-09,221.6,2016
Kolkata,2016-07-09,119.9,2016
Bangalore,2016-07-09,28.0,2016
Delhi,2016-07-10,360.8,2016
Mumbai,2016-07-10,65.1,2016
Chennai,2016-07-10,88.0,2016
Kolkata,2016-07-10,388.5,2016
Bangalore,2016-07-10,364.7,2016
Delhi,2016-07-11,141.1,2016
Mumbai,2016-07-11,208.0,2016
Chennai,2016-07-11,491.9,2016
Kolkata,2016-07-11,50.4,2016
Bangalore,2016-07-11,297.4,2016
Delhi,2016-07-12,161.1,2016
Mumbai,2016-07-12,78.3,2016
Chennai,2016-07-12,133.8,2016
Kolkata,2016-07-12,263.7,2016
Bangalore,2016-07-12,66.2,2016
Delhi,2016-07-13,43.3,2016
Mumbai,2016-07-13,100.8,2016
Chennai,2016-07-13,383.5,2016
Kolkata,2016-07-13,146.9,2016
Bangalore,2016-07-13,456.4,2016
Delhi,2016-07-14,278.9,2016
Mumbai,2016-07-14,111.0,2016
Chennai,2016-07-14,461.8,2016
Kolkata,2016-07-14,115.0,2016
Bangalore,2016-07-14,376.3,2016
Delhi,2016-07-15,387.8,2016
Mumbai,2016-07-15,401.4,2016
Chennai,2016-07-15,35.2,2016
Kolkata,2016-07-15,359.3,2016
Bangalore,2016-07-15,458.8,2016
Delhi,2016-07-16,421.0,2016
Mumbai,2016-07-16,187.1,2016
Chennai,2016-07-16,322.4,2016
Kolkata,2016-07-16,254.7,2016
Bangalore,2016-07-16,327.4,2016
Delhi,2016-07-17,29.2,2016
Mumbai,2016-07-17,5.5,2016
Chennai,2016-07-17,260.9,2016
Kolkata,2016-07-17,294.0,2016
Bangalore,2016-07-17,395.8,2016
Delhi,2016-07-18,481.9,2016
Mumbai,2016-07-18,271.1,2016
Chennai,2016-07-18,453.4,2016
Kolkata,2016-07-18,363.6,2016
Bangalore,2016-07-18,35.3,2016
Delhi,2016-07-19,46.2,2016
Mumbai,2016-07-19,499.7,2016
Chennai,2016-07-19,228.1,2016
Kolkata,2016-07-19,113.0,2016
Bangalore,2016-07-19,480.8,2016
Delhi,2016-07-20,169.2,2016
Mumbai,2016-07-20,92.0,2016
Chennai,2016-07-20,30.7,2016
Kolkata,2016-07-20,195.0,2016
Bangalore,2016-07-20,414.7,2016
Delhi,2016-07-21,322.3,2016
Mumbai,2016-07-21,118.1,2016
Chennai,2016-07-21,367.8,2016
Kolkata,2016-07-21,191.4,2016
Bangalore,2016-07-21,276.4,2016
Delhi,2016-07-22,83.0,2016
Mumbai,2016-07-22,489.6,2016
Chennai,2016-07-22,318.5,2016
Kolkata,2016-07-22,216.4,2016
Bangalore,2016-07-22,497.5,2016
Delhi,2016-07-23,218.8,2016
Mumbai,2016-07-23,80.2,2016
Chennai,2016-07-23,478.8,2016
Kolkata,2016-07-23,42.3,2016
Bangalore,2016-07-23,399.6,2016
Delhi,2016-07-24,140.1,2016
Mumbai,2016-07-24,107.3,2016
Chennai,2016-07-24,39.4,2016
Kolkata,2016-07-24,190.3,2016
Bangalore,2016-07-24,167.3,2016
Delhi,2016-07-25,326.8,2016
Mumbai,2016-07-25,419.9,2016
Chennai,2016-07-25,71.0,2016
Kolkata,2016-07-25,441.9,2016
Bangalore,2016-07-25,389.8,2016
Delhi,2016-07-26,401.6,2016
Mumbai,2016-07-26,69.6,2016
Chennai,2016-07-26,140.3,2016
Kolkata,2016-07-26,468.2,2016
Bangalore,2016-07-26,493.2,2016
Delhi,2016-07-27,375.1,2016
Mumbai,2016-07-27,89.9,2016
Chennai,2016-07-27,289.8,2016
Kolkata,2016-07-27,223.6,2016
Bangalore,2016-07-27,312.2,2016
Delhi,2016-07-28,160.6,2016
Mumbai,2016-07-28,34.6,2016
Chennai,2016-07-28,322.7,2016
Kolkata,2016-07-28,310.1,2016
Bangalore,2016-07-28,314.9,2016
Delhi,2016-07-29,10.5,2016
Mumbai,2016-07-29,328.4,2016
Chennai,2016-07-29,480.1,2016
Kolkata,2016-07-29,84.9,2016
Bangalore,2016-07-29,470.5,2016
Delhi,2016-07-30,107.3,2016
Mumbai,2016-07-30,234.8,2016
Chennai,2016-07-30,174.5,2016
Kolkata,2016-07-30,376.1,2016
Bangalore,2016-07-30,189.4,2016
Delhi,2016-07-31,20.0,2016
Mumbai,2016-07-31,350.1,2016
Chennai,2016-07-31,173.5,2016
Kolkata,2016-07-31,98.2,2016
Bangalore,2016-07-31,69.6,2016
Delhi,2016-08-01,436.6,2016
Mumbai,2016-08-01,380.5,2016
Chennai,2016-08-01,133.5,2016
Kolkata,2016-08-01,364.4,2016
Bangalore,2016-08-01,61.2,2016
Delhi,2016-08-02,203.8,2016
Mumbai,2016-08-02,227.4,2016
Chennai,2016-08-02,123.9,2016
Kolkata,2016-08-02,86.8,2016
Bangalore,2016-08-02,171.5,2016
Delhi,2016-08-03,265.9,2016
Mumbai,2016-08-03,404.9,2016
Chennai,2016-08-03,134.1,2016
Kolkata,2016-08-03,301.0,2016
Bangalore,2016-08-03,1.5,2016
Delhi,2016-08-04,433.2,2016
Mumbai,2016-08-04,31.4,2016
Chennai,2016-08-04,52.5,2016
Kolkata,2016-08-04,13.5,2016
Bangalore,2016-08-04,46.1,2016
Delhi,2016-08-05,446.7,2016
Mumbai,2016-08-05,35.8,2016
Chennai,2016-08-05,311.1,2016
Kolkata,2016-08-05,384.0,2016
Bangalore,2016-08-05,430.5,2016
Delhi,2016-08-06,437.2,2016
Mumbai,2016-08-06,217.2,2016
Chennai,2016-08-06,149.1,2016
Kolkata,2016-08-06,144.4,2016
Bangalore,2016-08-06,480.7,2016
Delhi,2016-08-07,342.2,2016
Mumbai,2016-08-07,213.9,2016
Chennai,2016-08-07,78.0,2016
Kolkata,2016-08-07,152.2,2016
Bangalore,2016-08-07,282.8,2016
Delhi,2016-08-08,476.6,2016
Mumbai,2016-08-08,83.0,2016
Chennai,2016-08-08,190.9,2016
Kolkata,2016-08-08,408.0,2016
Bangalore,2016-08-08,337.7,2016
Delhi,2016-08-09,278.5,2016
Mumbai,2016-08-09,351.2,2016
Chennai,2016-08-09,422.9,2016
Kolkata,2016-08-09,1.7,2016
Bangalore,2016-08-09,153.5,2016
Delhi,2016-08-10,188.8,2016
Mumbai,2016-08-10,392.3,2016
Chennai,2016-08-10,491.0,2016
Kolkata,2016-08-10,357.2,2016
Bangalore,2016-08-10,220.6,2016
Delhi,2016-08-11,20.0,2016
Mumbai,2016-08-11,263.3,2016
Chennai,2016-08-11,398.5,2016
Kolkata,2016-08-11,317.4,2016
Bangalore,2016-08-11,304.1,2016
Delhi,2016-08-12,471.5,2016
Mumbai,2016-08-12,450.8,2016
Chennai,2016-08-12,494.5,2016
Kolkata,2016-08-12,422.5,2016
Bangalore,2016-08-12,313.8,2016
Delhi,2016-08-13,95.7,2016
Mumbai,2016-08-13,163.3,2016
Chennai,2016-08-13,328.2,2016
Kolkata,2016-08-13,344.7,2016
Bangalore,2016-08-13,239.6,2016
Delhi,2016-08-14,52.4,2016
Mumbai,2016-08-14,1.3,2016
Chennai,2016-08-14,471.0,2016
Kolkata,2016-08-14,338.8,2016
Bangalore,2016-08-14,4.5,2016
Delhi,2016-08-15,429.3,2016
Mumbai,2016-08-15,313.2,2016
Chennai,2016-08-15,106.4,2016
Kolkata,2016-08-15,56.7,2016
Bangalore,2016-08-15,337.3,2016
Delhi,2016-08-16,105.6,2016
Mumbai,2016-08-16,84.7,2016
Chennai,2016-08-16,121.3,2016
Kolkata,2016-08-16,421.0,2016
Bangalore,2016-08-16,347.4,2016
Delhi,2016-08-17,473.3,2016
Mumbai,2016-08-17,297.5,2016
